Country, NY.GDP.MKTP.CD, NE.DAB.DEFL.ZS, TG.VAL.TOTL.GD.ZS, DT.ODA.ODAT.CD, MS.MIL.MPRT.KD, NE.CON.PETC.CN, NY.GDP.PCAP.CN, EN.ATM.CO2E.GF.KT, DC.DAC.BELL.CD, NY.GNP.MKTP.KD, NE.RSB.GNFS.KN, SM.POP.TOTL.ZS, EG.IMP.CONS.ZS, NE.CON.PETC.KD, EN.CO2.BLDG.ZS, NE.RSB.GNFS.ZS, TX.VAL.MRCH.R3.ZS, NE.EXP.GNFS.KD, SP.POP.TOTL.FE.ZS, NY.GDP.DISC.KN, TM.VAL.MRCH.WL.CD, SP.DYN.AMRT.FE, DC.DAC.KORL.CD, NE.IMP.GNFS.CD, EN.ATM.CO2E.KT, TM.VAL.MRCH.R5.ZS, EG.USE.CRNW.ZS, DT.ODA.ALLD.CD, SP.URB.TOTL.IN.ZS, EN.URB.MCTY, NY.GDP.FCST.CN, NY.GDP.FCST.CD, EG.USE.COMM.CL.ZS, EN.CO2.TRAN.ZS, DC.DAC.FRAL.CD, PA.NUS.FCRF, NE.GDI.FPRV.CN, NE.CON.GOVT.KD, TM.VAL.MRCH.RS.ZS, NE.DAB.TOTL.KD, NY.GDS.TOTL.ZS, NE.GDI.STKB.KN, NY.GDS.TOTL.CD, NY.GDP.DISC.CN, NV.SRV.TETC.ZS, NY.TTF.GNFS.KN, NE.CON.GOVT.KN, TX.VAL.MRCH.RS.ZS, DC.DAC.CHEL.CD, SP.URB.TOTL, IP.PAT.NRES, NY.GDP.PCAP.KN, NY.GDY.TOTL.KD, DT.ODA.ODAT.GN.ZS, SH.DTH.MORT, DC.DAC.DEUL.CD, EN.ATM.CO2E.KD.GD, EN.ATM.CO2E.PC, TM.VAL.MRCH.R3.ZS, SP.DYN.IMRT.IN, DC.DAC.NORL.CD, TX.VAL.MRCH.WR.ZS, EN.ATM.CO2E.GF.ZS, TX.VAL.MRCH.OR.ZS, DT.ODA.ODAT.KD, NY.GSR.NFCY.CN, SP.DYN.LE00.MA.IN, EN.ATM.CO2E.SF.ZS, NE.RSB.GNFS.CD, NV.IND.MANF.CD, NY.TRF.NCTR.CN, NE.IMP.GNFS.CN, NE.EXP.GNFS.ZS, NV.IND.TOTL.ZS, DC.DAC.TOTL.CD, TM.VAL.MRCH.WR.ZS, SP.DYN.LE00.IN, NY.GNP.MKTP.CD, NV.AGR.TOTL.ZS, DC.DAC.ITAL.CD, DC.DAC.CANL.CD, EG.ELC.NUCL.ZS, SP.DYN.TO65.FE.ZS, NV.IND.TOTL.CN, TX.VAL.MRCH.R1.ZS, NY.GNP.PCAP.KN, NE.DAB.TOTL.KN, NE.EXP.GNFS.CN, NE.CON.TETC.CN, NE.GDI.TOTL.ZS, NY.ADJ.ICTR.GN.ZS, SH.MED.BEDS.ZS, IP.TMK.RESD, IT.MLT.MAIN.P2, FR.INR.DPST, NV.SRV.TETC.KD, IP.PAT.RESD, NV.AGR.TOTL.CN, NY.GDP.MKTP.CN, NY.GDP.MKTP.KN, NE.GDI.STKB.CN, NY.GDP.PCAP.KD, EN.CO2.ETOT.ZS, TX.VAL.MRCH.HI.ZS, NV.SRV.TETC.KN, TM.VAL.MRCH.CD.WT, TX.VAL.MRCH.AL.ZS, SP.POP.GROW, NY.GDS.TOTL.KN, NY.TRF.NCTR.CD, EG.ELC.FOSL.ZS, DC.DAC.NLDL.CD, NV.IND.MANF.KN, NV.SRV.TETC.CN, FI.RES.XGLD.CD, NE.EXP.GNFS.CD, NY.GDS.TOTL.CN, SP.POP.DPND.YG, IT.NET.USER.P2, EN.CO2.MANF.ZS, FR.INR.LEND, FP.WPI.TOTL, EN.URB.LCTY, NV.IND.TOTL.KD, NE.CON.TETC.KD, SP.DYN.CBRT.IN, NE.CON.TETC.CD, EG.ELC.RNWX.KH, NE.CON.PETC.CD, IT.CEL.SETS, NY.GDP.MKTP.KD, EN.URB.LCTY.UR.ZS, TX.VAL.MRCH.WL.CD, EN.ATM.CO2E.LF.KT, EG.ELC.HYRO.ZS, EN.CO2.OTHX.ZS, TM.VAL.MRCH.R4.ZS, NE.CON.GOVT.CN, EG.ELC.NGAS.ZS, SH.DYN.MORT, IP.TMK.TOTL, EG.ELC.LOSS.ZS, NV.IND.TOTL.KN, NY.GDP.DEFL.ZS, NY.GDP.FCST.KD, EN.URB.MCTY.TL.ZS, MS.MIL.XPRT.KD, NE.GDI.TOTL.KN, DT.ODA.ODAT.PC.ZS, EG.ELC.RNWX.ZS, TX.VAL.MRCH.R5.ZS, NE.CON.PETC.ZS, NE.CON.PRVT.KD, NY.TRF.NCTR.KN, SP.POP.TOTL, SP.RUR.TOTL, NE.CON.PETC.KN, NE.CON.PRVT.PC.KD, NE.CON.PRVT.CN, SP.POP.65UP.TO.ZS, IT.CEL.SETS.P2, NY.EXP.CAPM.KN, NE.CON.PRVT.CD, NY.TAX.NIND.CN, SP.URB.GROW, NE.CON.GOVT.ZS, TM.VAL.MRCH.R1.ZS, TM.VAL.MRCH.OR.ZS, FP.CPI.TOTL, DC.DAC.JPNL.CD, SM.POP.TOTL, NV.SRV.TETC.CD, NV.IND.MANF.ZS, NE.CON.PRVT.KN, NE.GDI.FTOT.KD, BX.PEF.TOTL.CD.WD, NY.GSR.NFCY.KN, NY.GNS.ICTR.GN.ZS, NE.DAB.TOTL.ZS, FR.INR.LNDP, EG.ELC.COAL.ZS, NV.AGR.TOTL.KN, NE.CON.TETC.KN, NY.GNS.ICTR.CD, NE.GDI.STKB.CD, DC.DAC.AUTL.CD, TM.VAL.MRCH.HI.ZS, DT.ODA.ALLD.KD, SP.POP.0014.TO.ZS, NE.CON.TOTL.KN, IT.MLT.MAIN, FR.INR.RISK, TX.VAL.MRCH.CD.WT, TM.VAL.MRCH.AL.ZS, NE.CON.GOVT.CD, SP.POP.DPND, SP.POP.DPND.OL, SH.MED.PHYS.ZS, NY.GNP.PCAP.CN, NE.IMP.GNFS.ZS, NY.GNP.MKTP.KN, NV.AGR.TOTL.KD, TM.VAL.MRCH.R6.ZS, SP.DYN.CDRT.IN, PA.NUS.ATLS, NE.GDI.TOTL.KD, NE.DAB.TOTL.CN, NE.GDI.FTOT.CN, SH.DTH.IMRT, SP.ADO.TFRT, NE.CON.TETC.ZS, NE.GDI.FTOT.ZS, NV.IND.MANF.KD, SP.POP.1564.TO.ZS, SP.DYN.AMRT.MA, SP.DYN.TFRT.IN, EG.USE.PCAP.KG.OE, EG.ELC.PETR.ZS, NE.CON.TOTL.KD, DC.DAC.PRTL.CD, EN.ATM.CO2E.EG.ZS, NY.GNP.MKTP.CN, DC.DAC.SWEL.CD, BN.TRF.CURR.CD, EG.USE.ELEC.KH.PC, NE.DAB.TOTL.CD, SP.RUR.TOTL.ZS, NY.TAX.NIND.CD, NY.GDY.TOTL.KN, NY.GNS.ICTR.CN, DC.DAC.GBRL.CD, NY.GNP.PCAP.KD, NE.GDI.FTOT.CD, NE.CON.TOTL.CN, NY.GSR.NFCY.CD, NY.GDP.PCAP.CD, TX.VAL.MRCH.R6.ZS, EN.ATM.CO2E.LF.ZS, NV.IND.TOTL.CD, DC.DAC.USAL.CD, NE.EXP.GNFS.KN, NE.GDI.TOTL.CN, NE.CON.TOTL.CD, NV.AGR.TOTL.CD, NE.IMP.GNFS.KN, NE.TRD.GNFS.ZS, SP.DYN.TO65.MA.ZS, SP.RUR.TOTL.ZG, NE.GDI.FTOT.KN, NE.IMP.GNFS.KD, DT.ODA.ODAT.GI.ZS, DC.DAC.CECL.CD, DC.DAC.DNKL.CD, EN.ATM.CO2E.SF.KT, TX.VAL.MRCH.R4.ZS, NY.TAX.NIND.KN, NY.GDP.FCST.KN, EG.USE.COMM.FO.ZS, NY.GNS.ICTR.ZS, NE.RSB.GNFS.CN, NV.IND.MANF.CN, NE.GDI.TOTL.CD, IP.TMK.NRES, SP.DYN.LE00.FE.IN, FI.RES.TOTL.CD, NE.GDI.FPRV.ZS
SLV,,,,720000.0,,,,0.0,,,,1.2467348583751001,,,,,10.796915167095099,,50.713037800540505,,122200000.0,284.937,,,619.723,0.0,,720000.0,38.345,311194.0,,,,,,2.5000000015,,,4.33715220949263,,,,,,,,,2.05655526992288,,1059433.0,,,4146000000.0,,23073.0,,,0.224301883132089,14.1571194762684,126.2,,10.796915167095099,0.0,,3890000.0,,47.705,0.0,,,,,,,1010000.0,14.1571194762684,49.94792682926829,,,,,,49.22277,,,,,,,,,2.18347549438477,,,,,,,,,,,,87.14652956298201,,123040000.0,0.0,2.77692157656939,,,,,,,3100000.0,,,86.6668251103397,,,,,311194.0,,,47.381,,,,0.0,,29.3736366528133,116700000.0,575.719,,,0.0,,,186.9,,,,,,11.263322519804401,,,0.260596033800753,,0.0,,,,2762897.0,1703464.0,,,,3.3470303091284297,0.0,,,,3.26052442620861,,,,1.93295729406227,10000.0,34446.0,,,,,,,,,,,,,,,,81.505728314239,3890000.0,44.8746370204897,,,,116520000.0,0.0,,93.1309774623195,6.464152351979821,0.18735453486442602,,,,,,17.073,1.0,,,,15819.0,144.3768,,,,51.77833267038179,365.725,6.674,,,,,,,,,,,61.655,,,,,,,,,,,92.8994082840237,,1000000.0,,,,,,,40.48206,2.4773304372303597,,,,,,0.0,0.0,,,,,,,,,52.303,33573599.999144,
NAM,,,,,,,,,,,,4.51717299122887,,,,,,,50.63323071305879,,,365.861,,,,,,,17.909,,,,,,,,,,,,,,,,,,,,,107910.0,,,,,,,,,,,,,,,,,44.756,,,,,,,,,,46.8803902439024,,,,,,42.44777,,,,,,,,,,,1.82558978997419,,,,,,,,,,,,,,2.3704378220869504,,,,,,,,,,76.1547405457752,,,,,35654.0,,,42.446,,,,0.0,,33.040496710221504,,,,,,,,,,,,,,,,,,,,,,,602545.0,494635.0,,,,3.69864491448771,0.0,,,,5.19617158887706,,,,,,27218.0,,,,,,,,,,,,,,,,,,41.6327411230696,,11000.0,,,,,82.920313415482,6.765572869706709,,,,,,,18.566,,,,,,129.7296,,,,54.6686139624426,442.448,6.15,,,,,,,,,,,82.091,,,,,,,,,,,,,,,,,,,,34.10029,1.76444152897273,,,,,,,,,,,,,,,,49.111,,
UKR,,,,,,,0.0,,,,,,,,,,,,55.389154086233304,,,115.722,,,,,,,46.792,2824547.0,,,,,,,,,,,,,,,,,,,,19962473.0,,,,,,,,,,,,,,,,0.0,65.641,,,,,,,,,,68.2995365853659,,,,,,77.85319,,,,,,,,,,,2.8127969698300803,,,,,0.0,,,,,,,,,1.25443913015591,,,,,,,,,,41.5313497247841,,,,,1163046.0,,,21.011,,,,0.0,,5.82616191891656,,,,,,,,,,,,,,6.620732897896611,,,,,,,,,42662150.0,22699677.0,,,,7.132472226552111,0.0,,,,2.8702597161386003,,,,,,,,,,,,,,,,,,,,,,,,27.2513035559624,,1200000.0,,,,,52.40133243349871,10.8699827087146,,0.0,,,,,8.674,,,,,,29.514,,,,65.61622421748551,213.442,2.24,,,,,,0.0,,,,,53.208,,,,,,,,,,,,,,,,,,,,64.69591,-0.14527974646332198,,,,,,,,,,,,,,,,71.091,,
SMR,,,,,,,,,,,,48.898850126681005,,,,,,,,,,,,,,,,,48.9,,,,,,,,,,,,,,,,,,,,,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4530214291948904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15393.0,7866.0,,,,,,,,,3.62544777496913,,,,,,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1,,,,,,,,,,,,,,,,,,,,,1.3438482137616,,,,,,,,,,,,,,,,,,
BLZ,28072479.7840589,,74.86873322795991,1820000.0,,,435.585654081766,0.0,,,,8.2775774427597,,,,,,,50.62019376982229,,,222.28,,,44.004,,,1820000.0,54.028,,,,,,,1.4285700004285702,,,,,,,,,,,,,,49742.0,,1879.7475778772198,,6.51598985879835,,,0.492001296565805,0.47795107963679,,,,,0.0,,16830000.0,-201800.0,58.656,0.0,,,,,,,1800000.0,,59.961365853658506,27931289.6342604,,,10000.0,,61.05958,,,,,,,,,4.66776514053345,,1.1057044792979098,,,,,40103500.0,173064600.0,,971.4427237751489,,,,13146000.0,,2.84787713563879,,,,,,,,,,89.521723256663,,,,,,,,44.967,,,,0.0,89438788.69253041,,,44.004,,,,,,,,,,23.1725609974541,,,,,19.7679975670157,,,,,,92068.0,42326.0,,,,4.15019333536082,0.0,,,,2.54095677037963,,,,,,7621.0,,,,,,,,,,,,,,,,,16830000.0,45.2752313507407,,1018.0,,7871510.0,,,97.72780963425899,8.206086377595941,0.24162548780441298,433.39488204370696,,,,,11.181,1.4285699129,,,,,181.72,,,,50.5745753138984,262.636,6.5,,,,,,39901800.0,,,,,45.972,,,,1790000.0,,,,-141260.149872781,304.910281357897,,100.0,,,,,,,,,55.49314,3.20978164138015,,,,,,0.0,,,,,,,,,,61.332,,
BHR,,,,40000.0,,,,0.0,,,,16.4509756863035,,,,,,,46.442175740457,,,233.713,,,575.719,,,40000.0,82.32,,,,,,,,,,,,,,,,,,,,,133771.0,,,,,1410.0,,,3.54286435160399,,134.5,,,0.0,,650000.0,,48.944,0.0,,,,,,,240000.0,,52.08936585365851,,,,,,54.91107,,,,,,,,,4.71140956878662,,,,,,,,,,,,,,180000000.0,,3.5298592762683203,,,,,,,,,,74.1157360854816,,,,,64888.0,,,45.946,,,,0.0,,48.506776506118705,,575.719,,,,,,200.0,,,,,,,,,0.246152331370268,,,,,,162501.0,28730.0,,,,3.03259672248171,0.0,,,,3.5503356027685498,,,,,,26733.0,,,,,,,,,,,,,,,,,650000.0,41.2760536858235,,,,190000000.0,,,79.5611001226533,5.44536403717168,0.449664443731308,,,,,,14.731,,,,,990.0,88.4922,,,,55.691349591694795,325.037,7.09,,,,,,,,,,,17.68,,,,240000.0,,,,,,,100.0,,,,,,,,,43.19078,3.43457373525945,,,,,,0.0,,,,,,,,,,55.392,,
MOZ,,,,20000.0,,,,0.0,,,,0.11942703847368302,,,,,0.0,,51.143971970611496,,123900000.0,479.38,,,1884.838,0.48426150121065403,,20000.0,4.769,181223.0,,,,,,0.02875000002875,,,7.263922518159809,,,,,,,,,5.70522979397781,,357354.0,,,,,,,,0.25153717772115197,,,,4.27892234548336,0.0,,160000.0,,33.692,71.011673151751,,,,,,,,14.689265536723198,35.0037073170732,,,,,,26.64932,,,,,,,,,0.808872818946838,,0.122958687031893,,,,,,,,,,90.01584786053878,,127000000.0,0.15847860538827302,1.93924370537818,,,,,,,,,,76.8904310683497,,,,,181223.0,,,48.914,,,,0.0,,50.7124587943608,63100000.0,436.373,,,2.5020177562550403,,,,,,,,,2.41847426453416,,,0.0026690588551499103,,0.0,,,,7493278.0,7135924.0,,,,2.7750605275821902,0.0,,,,5.09172085530863,,,,,,8949.0,,,,,,,,,,,,,,,,78.046811945117,160000.0,42.261570970675294,,9403.0,,75000000.0,0.645682001614205,,81.939358387086,5.048927318736309,0.0430237241089344,,,,,14.689265536723198,28.705,0.02875000002875,,,,,127.88,,,,54.963368501742494,539.145,6.6,,,,,,,,,,,95.231,,,,,,,,,,4.27892234548336,23.151750972762603,,,,,,,,,21.92063,1.78395652658907,,,,,,1338.455,0.15847860538827302,,,,,,,,,36.381,,
SSD,,,,,,,,,,,,,,,,,,,49.7720169310508,,,518.208,,,,,,,8.748,,,,,,,,,,,,,,,,,,,,,258507.0,,,,,,,,,,,,,,,,,30.325,,,,,,,,,,31.6767073170732,,,,,,22.54039,,,,,,,,,,,,,,,,,,,,,,,,,1.81661099525079,,,,,,,,,,74.4667733079595,,,,,16477.0,,,50.945,,,,,,6.37390863690345,,,,,,,,,,,,,,,,,,,,,,,2955044.0,2696537.0,,,,2.7079123018134506,,,,,1.67935463405049,,,,,,,,,,,,,,,,,,,,,,,,41.526691311533796,,,,,,,79.32267405873691,4.85590075077736,,,,,,,32.461,,,,,,144.022,,,,55.765396386652796,580.351,6.721,,,,,,,,,,,91.252,,,,,,,,,,,,,,,,,,,,18.00931,1.8297791548481201,,,,,,,,,,,,,,,,33.096,,
ISL,248434096.96872598,0.0377458762373705,68.4904375349974,,20000000.0,,512.089170378302,0.0,,,6473407895.22221,1.8892318908266599,72.1277279748136,,29.3103448275862,-4.27079910448662,2.4390243902438997,762478396.490163,49.4855287146764,,87800000.0,105.198,,113169796.01481001,1213.777,0.0,0.0,,80.3,,,,27.8722720251864,22.4137931034483,,0.36190474997773797,,420935953.992835,23.576309794988603,2666316686.4974,,,,,,-11653459145.4887,39333017514.5581,28.658536585365802,,140986.0,,1430296.71920628,1639100000.0,,105.0,,0.43883269919923207,6.913193297413059,1.82232346241458,17.5,,,0.0,2.5914634146341498,,-385400.0,71.135,4.83383685800604,-10610121.1885798,,,40956716.0,41.2824471671217,,,,73.4286585365854,247369176.642006,,,,0.0,83.75359,,0.0,1424481.28702781,248369913074.591,37116860.0,,,,9.80000019073486,,18.8012762078396,,,,,89909544.0,251122916177.92398,,15753.596552918701,0.8620689655172421,68.75,,97045000.0,0.0,1.7953267074321597,,,4.537205081669691,,,,11300000.0,102559674.82623,,61.14499016897389,,13.7931034482759,,,,,,28.0,,0.0,,0.0,2765921961.1821604,,65600000.0,1122.102,95.46279491833029,33.6206896551724,0.0,9684723.0,0.0,21.4,,16.6969147005445,,0.0358030025170215,,,,,,0.0,0.0,,,-728001744.44536,175574.0,34588.0,,,,8.0412488605287,0.0,86033690027.1415,,,2.6397603201086097,10.771629539128801,0.22779043280182198,2.0501138952164,0.0428009448423272,,3317.0,,,,726591555.260142,,,,,,0.0,,,,,,74.373576309795,,34.892889699179605,,33000.0,,73108600.0,0.0,26760400.5743512,75.2357949158125,14.0908047468386,1.2,509.894084545548,45.553246271608295,250101877488.621,,0.0,6.6,0.36190500859999997,,93749400.0,29059518.0,87.0,84.0974,,32.3208379301757,,57.0658614402917,153.406,4.29,3082.71156321551,4.537205081669691,,,2.24256897074148,89524144.0,,,2614.28229692323,259044218.15730602,19.7,,239469457032.435,,,,80295981.8445574,,-1064920.32672023,1414.98226940621,0.0,92.4471299093656,,,97687149172.6302,,,,94934146069.2975,86.83569343872992,74.27146,-1.5747905221766698,78926896133.9518,662873121.805407,,,,58.672,0.0,,,72.1277279748136,,-3839856.0,,,,75.837,12332399.999971,
VIR,24200000.0,,,,,,756.25,,,,,37.715625,,,,,,,50.514832066683,,,221.466,,,,,,,56.477,,,,,,,,,,,,,,,,,,,,,18073.0,,,,,,,,,,,,,,,,-200000.0,61.659,,,,,,,,,,63.7302195121951,24000000.0,,,,,64.89916,,,,,,,,,,,,,,,,24200000.0,,,,,,,,,2.6696963710696,,,,,,,,,,73.9588793756188,,,,,,,,35.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,32000.0,13927.0,,,,6.665236577592549,0.0,,,,2.9821106324311697,,,,,,12069.0,,,,,,,,,,,,,,,,,,39.681907330228,,,,,,,86.3824334556468,12.423554080028,,750.0,,,,,10.0,1.0,,,,,152.158,,,,53.65285609217939,295.534,5.615,,,,,,24000000.0,,,,,43.523,,,,,,,,-200000.0,756.25,,,,,,,,,,,54.45069,2.2657275945232,,,,,,,,,,,,,,,,65.905,,
SEN,792824702.823778,13.984163360367802,35.950948423381,130000.0,0.0,171227773400.0,61177.9898412618,0.0,,,-49306976256.0,5.28770503153363,,2058579115.9439602,,2.49644225760431,0.0,755619777.928314,50.3217563161671,57409126400.0,172400000.0,444.358,,113346694.699448,828.742,0.116009280742459,,130000.0,23.0,359097.0,,,,,,245.195101398359,,585880100.161684,4.11832946635731,2977050488.35501,6.4374085825045,,51037365.4637937,19349436900.0,,117217945677.998,255974162400.0,7.347670250896059,,730839.0,,411041.826653155,2049700000.0,,45190.0,,0.29907704260784,0.260810810810811,0.0580046403712297,126.3,,2.5089605734767,0.0,,1050000.0,,37.466,0.0,19792410.9100186,,,27792054300.0,16.7930067182909,,,1.10208816705336,38.206,,,,,,29.93868,23261749200.0,,,1355417026500.0,32645056500.0,181882621400.0,3.9409663249001903,,1.31314718723297,,0.298766071578611,,1394865933.38581,,42988118000.0,194396733400.0,1306110066700.0,,872.052259633967,,90.14336917562721,669738795000.0,172086000.0,5.19713261648745,2.71861675622336,207078768640.0,,,,,128146866200.0,,133139105.60946698,12514112000.0,80.4120350390165,,,,,359097.0,357785802.262191,2630052683.18359,50.444,741787337.359984,,698332766.125751,0.0,2770998378.12251,49.1348983839122,111600000.0,744.401,,,4.35034802784223,10654848000.0,,303.3,,,171599986700.0,14.8836410005751,,11.3010297209179,,144896163800.0,0.0409118946613125,,0.0,88.08161042895391,1932378142.39808,,3177560.0,2446721.0,955728401800.0,608.132700058561,151878336500.0,2.64690517252231,0.0,456821958777.998,619418314.778031,,5.51391669952959,5.480980988541651,,10.092807424594001,,,168020.0,522632244.56431794,,897137573900.0,,,,,97.5035577423957,,,300952485900.0,1210520862700.0,,,,84.68677494199541,1050000.0,43.3915645967346,1152525795300.0,9494.0,,112942000.0,4.35034802784223,43454571.234233096,85.3172057434127,4.90517070439621,0.0439284592866898,,14.2965644606866,,670374023.708334,1.10208816705336,26.053,245.195101398359,344407156.403125,189543731200.0,,18587.0,193.6822,93.5625914174955,,,53.9615302307431,494.958,6.951,,,2504049003.7676396,,,,,,,773032291.913759,77.0,,1423328012378.0,,,,,161383792600.0,,249.50739020625198,2.5089605734767,89.8230088495575,94870366.7705316,,339604013100.0,7661109800.0,658185223.4388889,175322091.488928,388910972900.0,31.089571178977398,26.06293,1.89859000341735,,961671888.1608119,0.41606717582597097,10000.0,,0.0,5.19713261648745,,,,,4853002200.0,,31244954.553775102,,38.983,,
BMU,84466654.0801544,,,,,,1630.63063063063,0.0,,,,19.704954954955,,,,,,,,,,,,,157.681,,,,100.0,,,,,,,,,,,,,,,,,,,,,44400.0,,25406.4698252725,,,,,0.147298595502539,3.5513738738738705,,,,,0.0,,,4800000.0,,0.0,,,,,,,,,,90066653.2456895,,,,,,,,,,,,,,,,20.798854944760002,,,,,72400000.0,1128047260.2421,,24110.0321544658,,,,,,1.3606063373207802,,,,,,,,,,,,,,,,,,28.3,,,,0.0,1070485427.6582801,,,157.681,,,,,,,,,,6.4181708117850995,,,,,,,,,,,44400.0,0.0,,,,,0.0,,,,1.3514332024666398,,,,,,8749.0,,,,,,,,,,,,,,,,,,,,9300.0,,,,,,,,1738.73873873874,,,,,9.9,0.857142984867095,,,,,,,,,,,,,,,,,77200000.0,,,,,0.0,,,,,,,,5599999.1655351,1902.4021189224,,100.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
BLR,,,,,,,,,,,,,,,,,,,54.788610586998104,,,104.508,,,,,,,32.401,550710.0,,,,,,,,,,,,,,,,,,,,2656234.0,,,,,,,,,,,,,,,,,65.032,,,,,,,,,,67.7080975609756,,,,,,76.17501,,,,,,,,,,,0.9157382810224959,,,,,,,,,,,,,,0.977388386901087,,,,,,,,,,45.971327873882,,,,,550710.0,,,23.926,,,,0.0,,20.732736648954898,,,,,,,,,,,,,,6.717614052207861,,,,,,,,,8198000.0,5541766.0,,,,8.35978929007193,0.0,,,,4.44090851495875,,,,,,,,,,,,,,,,,,,,,,,,28.860613035830003,,75000.0,,,,,59.2874306517747,13.316102777892699,,,,,,,9.946,,,,,,16.7274,,,,62.77959767409799,204.648,2.67,,,,,,,,,,,67.599,,,,,,,,,,,,,,,,,,,,63.99878,-0.641128840740298,,,,,,,,,,,,,,,,70.518,,
SRB,,,,,,,,,,,,,,,,,,,,,,174.9628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.38852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0296,,,,,216.6574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.09914,,,,,,,,,,,,,,,,,,,
ADO,,,,,,,,,,,,18.6148799761443,,,,,,,,,,,,,,,,,58.45,,,,,,,,,,,,,,,,,,,,,7840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10504086061674,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13414.0,5574.0,,,,,0.0,,,,10.4935435948981,,,,,,2497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.55,,,,,,,,,,,,,,,,,,,,,2.52534084865837,,,,,,,,,,,,,,,,,,
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCN,81126089549.918,,25.762486269274,222200000.0,1170000000.0,,,22578.9755617648,0.0,500124051217.40295,,2.7658682643939305,,329865424948.568,,-1.14317142766253,4.439782866299099,57409475091.1565,50.025528509884204,,8412335000.0,255.445584081561,0.0,13532238538.1718,294099.235834543,0.537543975602493,,222200000.0,49.284688388433295,,,74337172576.4708,,,44600000.0,,,60572486506.4716,6.19806510320856,508201683276.63,18.9346787594196,,15511960599.0628,,,,,13.0793830921848,0.0,108702282.0,,,447275397035.77295,0.27735323759514396,,23250000.0,0.575643606964284,1.3333950107635901,3.61717644387676,120.531795854553,0.0,1.17007742395859,7.23570689060163,3.90119361789984,1584210000.0,,54.198315836682504,8.47808581617393,,,,,12.054378432197401,,278520000.0,1.40019388196024,56.0433735350634,80114442480.1515,,-1200000.0,4820000.0,,56.670928672050294,,0.0514545920826118,,,,,20.077850187082102,,3.4312794300120095,,1.5141400824403102,,,,,,,,2316.35511040483,,81.84934586595679,,10167998287.0773,0.286812573958667,,,,,3800000.0,,,,11852205920.8692,,78.95493752507741,,,,,,,410138215821.331,41.5690380814534,65614128950.8552,,60211622224.351,0.0,510905067434.87604,28.0888066075593,8551229000.0,191454.29097775102,,,0.0456472548941525,,,168.912622397852,,,,,,,8000000.0,,1.00741632514256,,0.14266955077451401,71.47404321302771,259806306322.35,,220564224.0,111857663.0,,1177.91680631919,,3.64418059121002,0.0,,58869994358.4766,,,9.59761419182516,0.15691243869864901,2.61532618470377,,-4800000.0,6096945.0,,,,,,,,,,,,,,,180000.0,89.78641483012741,1584210000.0,42.512197727705605,,2770517.0,,10136425115.7384,0.7638782811193331,8839972030.27307,86.64592428049049,6.76808256798622,,,13.19754985986,,,0.20565039314292602,13.0120601435344,,97260473796.9978,,,,106.970514069909,,,,53.84362168108439,309.30025992502203,5.963420526642389,,,348538276557.545,0.0,,,0.0,,,82820372191.1142,50.7153116115666,,,,23860000.0,2267.4758496527697,,,,367.81164269831004,0.275983721170372,66.4148676457431,,184000000.0,,,,,,25.2519282920574,49.398153905751,,,61474219211.7684,1.29058172804375,0.0,10000.0,26008.237788168703,0.313709292547305,,,,,,,17217042142.446,,57.981271696232795,,
