'Arab World', 'ARB', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 297
'Arab World', 'ARB', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 5.66666666666667
'East Asia & Pacific developing only', 'EAP', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 7.610526315789469
'East Asia & Pacific developing only', 'EAP', 'Overall level of statistical capacity scale 0 - 100', 'IQ.SCI.OVRL', 2015, 72.0370388888889
'East Asia & Pacific developing only', 'EAP', 'Periodicity and timeliness assessment of statistical capacity scale 0 - 100', 'IQ.SCI.PRDC', 2015, 80.2777833333333
'East Asia & Pacific developing only', 'EAP', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 2708
'East Asia & Pacific developing only', 'EAP', 'PPG, bilateral AMT, current US$', 'DT.AMT.BLAT.CD', 2015, 12236590000
'East Asia & Pacific developing only', 'EAP', 'PPG, bilateral DIS, current US$', 'DT.DIS.BLAT.CD', 2015, 16569118000
'East Asia & Pacific developing only', 'EAP', 'PPG, bilateral INT, current US$', 'DT.INT.BLAT.CD', 2015, 2390501000
'East Asia & Pacific developing only', 'EAP', 'PPG, bonds AMT, current US$', 'DT.AMT.PBND.CD', 2015, 9405984000
'East Asia & Pacific developing only', 'EAP', 'PPG, bonds INT, current US$', 'DT.INT.PBND.CD', 2015, 6299804000
'East Asia & Pacific developing only', 'EAP', 'PPG, commercial banks AMT, current US$', 'DT.AMT.PCBK.CD', 2015, 4762823000
'East Asia & Pacific developing only', 'EAP', 'PPG, commercial banks DIS, current US$', 'DT.DIS.PCBK.CD', 2015, 3081753000
'East Asia & Pacific developing only', 'EAP', 'PPG, commercial banks INT, current US$', 'DT.INT.PCBK.CD', 2015, 486142000
'East Asia & Pacific developing only', 'EAP', 'PPG, multilateral AMT, current US$', 'DT.AMT.MLAT.CD', 2015, 3624649000
'East Asia & Pacific developing only', 'EAP', 'PPG, multilateral DIS, current US$', 'DT.DIS.MLAT.CD', 2015, 6257310000
'East Asia & Pacific developing only', 'EAP', 'PPG, multilateral INT, current US$', 'DT.INT.MLAT.CD', 2015, 1109836000
'East Asia & Pacific developing only', 'EAP', 'PPG, official creditors AMT, current US$', 'DT.AMT.OFFT.CD', 2015, 15861239000
'East Asia & Pacific developing only', 'EAP', 'PPG, official creditors DIS, current US$', 'DT.DIS.OFFT.CD', 2015, 22826428000
'East Asia & Pacific developing only', 'EAP', 'PPG, official creditors INT, current US$', 'DT.INT.OFFT.CD', 2015, 3500336000
'East Asia & Pacific developing only', 'EAP', 'PPG, other private creditors AMT, current US$', 'DT.AMT.PROP.CD', 2015, 2107551000
'East Asia & Pacific developing only', 'EAP', 'PPG, other private creditors DIS, current US$', 'DT.DIS.PROP.CD', 2015, 2527375000
'East Asia & Pacific developing only', 'EAP', 'PPG, other private creditors INT, current US$', 'DT.INT.PROP.CD', 2015, 271889000
'East Asia & Pacific developing only', 'EAP', 'PPG, private creditors AMT, current US$', 'DT.AMT.PRVT.CD', 2015, 16276360000
'East Asia & Pacific developing only', 'EAP', 'PPG, private creditors DIS, current US$', 'DT.DIS.PRVT.CD', 2015, 5609128000
'East Asia & Pacific developing only', 'EAP', 'PPG, private creditors INT, current US$', 'DT.INT.PRVT.CD', 2015, 7057837000
'East Asia & Pacific developing only', 'EAP', 'Principal repayments on external debt, long-term AMT, current US$', 'DT.AMT.DLXF.CD', 2015, 39404288000
'East Asia & Pacific developing only', 'EAP', 'Principal repayments on external debt, private nonguaranteed PNG AMT, current US$', 'DT.AMT.DPNG.CD', 2015, 7266690000
'East Asia & Pacific developing only', 'EAP', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 14.280952380952401
'East Asia & Pacific developing only', 'EAP', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 15.380952380952401
'East Asia & Pacific developing only', 'EAP', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 5.388888888888889
'East Asia & Pacific developing only', 'EAP', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 18.489473684210502
'East Asia & Pacific developing only', 'EAP', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 19.170906914097603
'East Asia & Pacific developing only', 'EAP', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 13.709523809523802
'East Asia & Pacific developing only', 'EAP', 'Source data assessment of statistical capacity scale 0 - 100', 'IQ.SCI.SRCE', 2015, 74.1666666666667
'East Asia & Pacific developing only', 'EAP', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 7.571428571428571
'East Asia & Pacific developing only', 'EAP', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 6.238095238095241
'East Asia & Pacific developing only', 'EAP', 'Tax payments number', 'IC.TAX.PAYM', 2015, 28.3333333333333
'East Asia & Pacific developing only', 'EAP', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 145.452380952381
'East Asia & Pacific developing only', 'EAP', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 584.990476190476
'East Asia & Pacific developing only', 'EAP', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 81.72380952380949
'East Asia & Pacific developing only', 'EAP', 'Time required to register property days', 'IC.PRP.DURS', 2015, 72.1888888888889
'East Asia & Pacific developing only', 'EAP', 'Time required to start a business days', 'IC.REG.DURS', 2015, 29.509523809523802
'East Asia & Pacific developing only', 'EAP', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 217.47619047619
'East Asia & Pacific developing only', 'EAP', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 2.9111111111111097
'East Asia & Pacific developing only', 'EAP', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 35.861904761904796
'Euro area', 'EMU', 'Bank capital to assets ratio %', 'FB.BNK.CAPA.ZS', 2015, 8.048998559072631
'Euro area', 'EMU', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 6.73242139436033
'Euro area', 'EMU', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 185
'Euro area', 'EMU', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 6.10526315789474
'Euro area', 'EMU', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 3.51052631578947
'Euro area', 'EMU', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 5.84210526315789
'Euro area', 'EMU', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 75.1152631578947
'Euro area', 'EMU', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 32.9473684210526
'Euro area', 'EMU', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 520
'Euro area', 'EMU', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 98.93256967587809
'Euro area', 'EMU', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 98.6966115803648
'Euro area', 'EMU', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 99.0015611340563
'Euro area', 'EMU', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 99.93318724747101
'Euro area', 'EMU', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 99.8126502631901
'Euro area', 'EMU', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 99.971459376712
'Euro area', 'EMU', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 28.905263157894698
'Euro area', 'EMU', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.00971219960858294
'Euro area', 'EMU', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 10300
'Euro area', 'EMU', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 90
'Euro area', 'EMU', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 6
'Euro area', 'EMU', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 3.27224038441051
'Euro area', 'EMU', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 2.9812468946981094
'Euro area', 'EMU', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 3.57887307764637
'Euro area', 'EMU', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 2.29406042404103
'Euro area', 'EMU', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 3.9647821324827897
'Euro area', 'EMU', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 3.62196961906959
'Euro area', 'EMU', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 4.35989019930441
'Euro area', 'EMU', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 210
'Euro area', 'EMU', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 1.6578947368421102
'Euro area', 'EMU', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 583
'Euro area', 'EMU', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 47.973684210526294
'Euro area', 'EMU', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 11.6315789473684
'Euro area', 'EMU', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 5.05263157894737
'Euro area', 'EMU', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 13
'Euro area', 'EMU', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 30.242214532872
'Euro area', 'EMU', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 23.3315789473684
'Euro area', 'EMU', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 5
'Euro area', 'EMU', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 4.84210526315789
'Euro area', 'EMU', 'Tax payments number', 'IC.TAX.PAYM', 2015, 10.947368421052598
'Euro area', 'EMU', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 188.39473684210498
'Euro area', 'EMU', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 631.947368421053
'Euro area', 'EMU', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 81.4210526315789
'Euro area', 'EMU', 'Time required to register property days', 'IC.PRP.DURS', 2015, 22.7894736842105
'Euro area', 'EMU', 'Time required to start a business days', 'IC.REG.DURS', 2015, 9.68421052631579
'Euro area', 'EMU', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 162.763157894737
'Euro area', 'EMU', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 1.81052631578947
'Euro area', 'EMU', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 43.5631578947368
'Europe & Central Asia all income levels', 'ECS', 'Bank capital to assets ratio %', 'FB.BNK.CAPA.ZS', 2015, 10.1055478820052
'Europe & Central Asia all income levels', 'ECS', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 7.149685898958389
'Europe & Central Asia all income levels', 'ECS', 'Bird species, threatened', 'EN.BIR.THRD.NO', 2015, 633
'Europe & Central Asia all income levels', 'ECS', 'Business extent of disclosure index 0=less disclosure to 10=more disclosure', 'IC.BUS.DISC.XQ', 2015, 6.346938775510201
'Europe & Central Asia all income levels', 'ECS', 'Cost of business start-up procedures % of GNI per capita', 'IC.REG.COST.PC.ZS', 2015, 3.9489795918367303
'Europe & Central Asia all income levels', 'ECS', 'Depth of credit information index 0=low to 8=high', 'IC.CRD.INFO.XQ', 2015, 6.24489795918367
'Europe & Central Asia all income levels', 'ECS', 'Distance to frontier score 0=lowest performance to 100=frontier', 'IC.BUS.DFRN.XQ', 2015, 73.2316326530612
'Europe & Central Asia all income levels', 'ECS', 'Ease of doing business index 1=most business-friendly regulations', 'IC.BUS.EASE.XQ', 2015, 40.8979591836735
'Europe & Central Asia all income levels', 'ECS', 'Fish species, threatened', 'EN.FSH.THRD.NO', 2015, 1200
'Europe & Central Asia all income levels', 'ECS', 'Improved sanitation facilities % of population with access', 'SH.STA.ACSN', 2015, 93.0851745983986
'Europe & Central Asia all income levels', 'ECS', 'Improved sanitation facilities, rural % of rural population with access', 'SH.STA.ACSN.RU', 2015, 89.216071558851
'Europe & Central Asia all income levels', 'ECS', 'Improved sanitation facilities, urban % of urban population with access', 'SH.STA.ACSN.UR', 2015, 94.67658121322121
'Europe & Central Asia all income levels', 'ECS', 'Improved water source % of population with access', 'SH.H2O.SAFE.ZS', 2015, 98.49288702639049
'Europe & Central Asia all income levels', 'ECS', 'Improved water source, rural % of rural population with access', 'SH.H2O.SAFE.RU.ZS', 2015, 96.0722378991202
'Europe & Central Asia all income levels', 'ECS', 'Improved water source, urban % of urban population with access', 'SH.H2O.SAFE.UR.ZS', 2015, 99.4112958380697
'Europe & Central Asia all income levels', 'ECS', 'Labor tax and contributions % of commercial profits', 'IC.TAX.LABR.CP.ZS', 2015, 23.9958333333333
'Europe & Central Asia all income levels', 'ECS', 'Lifetime risk of maternal death %', 'SH.MMR.RISK.ZS', 2015, 0.02965261551704
'Europe & Central Asia all income levels', 'ECS', 'Lifetime risk of maternal death 1 in: rate varies by country', 'SH.MMR.RISK', 2015, 3400
'Europe & Central Asia all income levels', 'ECS', 'Mammal species, threatened', 'EN.MAM.THRD.NO', 2015, 307
'Europe & Central Asia all income levels', 'ECS', 'Maternal mortality ratio modeled estimate, per 100,000 live births', 'SH.STA.MMRT', 2015, 16
'Europe & Central Asia all income levels', 'ECS', 'Mortality rate, infant per 1,000 live births', 'SP.DYN.IMRT.IN', 2015, 9.66680455821536
'Europe & Central Asia all income levels', 'ECS', 'Mortality rate, infant, female per 1,000 live births', 'SP.DYN.IMRT.FE.IN', 2015, 8.56344102676261
'Europe & Central Asia all income levels', 'ECS', 'Mortality rate, infant, male per 1,000 live births', 'SP.DYN.IMRT.MA.IN', 2015, 10.722133390497198
'Europe & Central Asia all income levels', 'ECS', 'Mortality rate, neonatal per 1,000 live births', 'SH.DYN.NMRT', 2015, 5.963039364858201
'Europe & Central Asia all income levels', 'ECS', 'Mortality rate, under-5 per 1,000', 'SH.DYN.MORT', 2015, 11.2498912606988
'Europe & Central Asia all income levels', 'ECS', 'Mortality rate, under-5, female per 1,000 live births', 'SH.DYN.MORT.FE', 2015, 9.99087353000071
'Europe & Central Asia all income levels', 'ECS', 'Mortality rate, under-5, male per 1,000 live births', 'SH.DYN.MORT.MA', 2015, 12.462607458364598
'Europe & Central Asia all income levels', 'ECS', 'Number of maternal deaths', 'SH.MMR.DTHS', 2015, 1800
'Europe & Central Asia all income levels', 'ECS', 'Other taxes payable by businesses % of commercial profits', 'IC.TAX.OTHR.CP.ZS', 2015, 2.3958333333333304
'Europe & Central Asia all income levels', 'ECS', 'Plant species higher, threatened', 'EN.HPT.THRD.NO', 2015, 1136
'Europe & Central Asia all income levels', 'ECS', 'Private credit bureau coverage % of adults', 'IC.CRD.PRVT.ZS', 2015, 48.8
'Europe & Central Asia all income levels', 'ECS', 'Procedures to build a warehouse number', 'IC.WRH.PROC', 2015, 14.145833333333302
'Europe & Central Asia all income levels', 'ECS', 'Procedures to register property number', 'IC.PRP.PROC', 2015, 4.918367346938781
'Europe & Central Asia all income levels', 'ECS', 'Profit tax % of commercial profits', 'IC.TAX.PRFT.CP.ZS', 2015, 12.15
'Europe & Central Asia all income levels', 'ECS', 'Proportion of seats held by women in national parliaments %', 'SG.GEN.PARL.ZS', 2015, 25.7525697503671
'Europe & Central Asia all income levels', 'ECS', 'Public credit registry coverage % of adults', 'IC.CRD.PUBL.ZS', 2015, 18.993877551020397
'Europe & Central Asia all income levels', 'ECS', 'Start-up procedures to register a business number', 'IC.REG.PROC', 2015, 4.763265306122451
'Europe & Central Asia all income levels', 'ECS', 'Strength of legal rights index 0=weak to 12=strong', 'IC.LGL.CRED.XQ', 2015, 5.7755102040816295
'Europe & Central Asia all income levels', 'ECS', 'Tax payments number', 'IC.TAX.PAYM', 2015, 14.897959183673501
'Europe & Central Asia all income levels', 'ECS', 'Time required to build a warehouse days', 'IC.WRH.DURS', 2015, 166.145833333333
'Europe & Central Asia all income levels', 'ECS', 'Time required to enforce a contract days', 'IC.LGL.DURS', 2015, 522.3877551020411
'Europe & Central Asia all income levels', 'ECS', 'Time required to get electricity days', 'IC.ELC.TIME', 2015, 98.8061224489796
'Europe & Central Asia all income levels', 'ECS', 'Time required to register property days', 'IC.PRP.DURS', 2015, 22.0816326530612
'Europe & Central Asia all income levels', 'ECS', 'Time required to start a business days', 'IC.REG.DURS', 2015, 9.63265306122449
'Europe & Central Asia all income levels', 'ECS', 'Time to prepare and pay taxes hours', 'IC.TAX.DURS', 2015, 201.251020408163
'Europe & Central Asia all income levels', 'ECS', 'Time to resolve insolvency years', 'IC.ISV.DURS', 2015, 2.0244897959183703
'Europe & Central Asia all income levels', 'ECS', 'Total tax rate % of commercial profits', 'IC.TAX.TOTL.CP.ZS', 2015, 38.7142857142857
'Europe & Central Asia developing only', 'ECA', 'Bank capital to assets ratio %', 'FB.BNK.CAPA.ZS', 2015, 11.9935608294045
'Europe & Central Asia developing only', 'ECA', 'Bank nonperforming loans to total gross loans %', 'FB.AST.NPER.ZS', 2015, 11.676377420997698
